1	0	4920
1	1361827	4658
1	2050120	6816
1	3068487	4586
1	3624793	4487
1	4175949	4842
1	4792584	4970
1	5494724	4935
1	6261025	3146
1	6784893	5623
1	7769756	3278
1	8344217	4471
1	9271387	4197
1	10016070	4477
1	10796700	4956
1	11663377	4994
1	12528470	7714
1	13825129	9858
1	15220530	4784
1	16008857	4898
1	17011978	4697
1	17697924	4563
1	18378533	4169
1	18956736	4594
1	19679612	4916
1	20526801	4793
1	21428017	4749
1	22144019	4954
1	23015900	4511
1	24008569	4632
1	24844374	4940
1	25907041	4817
1	27012886	4960
1	28121371	4865
1	29182037	4554
1	29905407	3519
1	30411688	4491
1	31108673	4620
1	31987084	6723
1	33512793	4546
1	34277342	4817
1	35146485	4950
1	36329271	4878
1	37203766	4987
1	38119075	4876
1	39006109	4918
1	39945048	4633
1	40771653	4206
1	41484723	4732
1	42422628	4924
1	43363253	4994
1	44390873	4756
1	45328583	4919
1	46365202	4967
1	47232270	7145
1	48497786	6392
1	50023963	4976
1	51235146	4234
1	52090766	4995
1	53085552	4906
1	53945979	4892
1	54742707	7500
1	55945024	6064
1	56918271	9529
1	58546852	4289
1	59289690	7236
1	60640541	4556
1	61462843	4430
1	62212378	4631
1	63079081	3102
1	63660295	3966
1	64384509	4080
1	65232195	3035
1	65761402	3365
1	66374629	3952
1	67054149	3595
1	67688388	4800
1	68538677	4452
1	69435459	4737
1	70385389	3672
1	71047858	5458
1	72282784	4679
1	73191905	3801
1	73883872	4130
1	74766728	7602
1	76066278	4266
1	76779317	4840
1	77683469	4943
1	78664128	4179
1	79324913	4978
1	80116968	3562
1	80646838	4121
1	81252146	6167
1	82261183	5283
1	83166865	4896
1	83999200	4774
1	84893263	4607
1	85708483	4995
1	86500339	4729
1	87371705	4839
1	88313352	4963
1	89272854	4984
1	90253609	3925
1	91022322	3949
1	91644132	4056
1	92486926	4913
1	93554711	4925
1	94541850	4805
1	95318313	4981
1	96226110	3560
1	96823788	5884
1	97921099	4711
1	98760550	4314
1	99464826	4812
1	100332667	4646
1	101271413	4076
1	101787622	4110
1	102389680	4726
1	103108546	5761
1	104226728	9027
1	105434871	4272
1	106124614	4364
1	106838217	3384
1	107505498	4949
1	108471052	4650
1	109307091	4561
1	110202252	4610
1	111041975	4465
1	111768066	4963
1	112671669	4930
1	113685973	4836
1	114581689	4494
1	115368122	4826
1	116166291	4725
1	117138659	3443
1	117778556	4680
1	118615696	4986
1	119545963	6223
1	121571942	4908
1	143699669	4981
1	146052294	3813
1	147172600	4690
1	147842409	4758
1	149357662	4873
1	150720938	4862
1	151853747	4893
1	152885097	4781
1	153718397	3876
1	154628049	4570
1	155739060	4731
1	156800867	4921
1	157552570	4780
1	158357603	4817
1	159055205	4872
1	159816301	4651
1	160647345	4854
1	161470573	3316
1	162039617	4820
1	162868865	4270
1	163509645	4976
1	164343914	3583
1	164980187	4842
1	165710018	4893
1	166580755	4123
1	167220562	4257
1	167914265	4666
1	168729314	4645
1	169487036	4584
1	170167840	4917
1	171064815	4513
1	171825009	4518
1	172749552	6001
1	174090524	4516
1	175045698	4330
1	175743820	3472
1	176368451	4596
1	177366322	4279
1	178094034	4775
1	179098073	4958
1	179877853	4056
1	180566568	3631
1	181238654	4797
1	182090162	4713
1	182982368	3701
1	183635807	4240
1	184386754	4645
1	185335089	4846
1	186190999	4447
1	186989031	4239
1	187708948	3417
1	188242728	4812
1	188887484	4689
1	189666306	4775
1	190494347	4431
1	191228517	4969
1	192185865	4711
1	193106164	3703
1	193757317	6512
1	194719286	8139
1	196061123	4869
1	197067317	3398
1	197935528	4689
1	198757333	3257
1	199393357	4959
1	200177474	4538
1	201023750	3601
1	201534834	4563
1	202342030	4932
1	203288851	4783
1	204152053	3307
1	204728156	4966
1	205566849	4458
1	206497778	4827
1	207489945	4331
1	208255426	4699
1	209001526	4918
1	209857615	4969
1	210676346	4892
1	211492967	4568
1	212239027	4604
1	213015876	3889
1	213794637	4325
1	214552499	5822
1	215621857	4571
1	216423446	4239
1	217137805	4844
1	217920854	3664
1	218541949	4495
1	219273437	4979
1	220148091	3869
1	220885109	4971
1	221742226	4692
1	222593082	4254
1	223395520	6870
1	224773391	4751
1	225653192	4925
1	226609264	4602
1	227318524	4996
1	228182307	4713
1	229038324	4848
1	230007212	4655
1	230694032	4983
1	231476338	4256
1	232222224	4619
1	232918068	4839
1	233672562	4643
1	234384099	4546
1	235128986	4780
1	236065212	6811
1	237004468	5412
1	237834038	3555
1	238325838	3262
1	238779250	3353
1	239250868	4500
1	240013276	4927
1	240768730	4571
1	241519811	3668
1	242060292	7722
1	243255398	3854
1	244104260	6346
1	245127214	4206
1	245709481	6070
1	246507362	4804
1	247185532	4832
1	247896581	6312
2	0	4662
2	749906	7645
2	1744902	3757
2	2331310	4081
2	2871281	4919
2	3580969	3941
2	4140781	4708
2	4827134	7721
2	6001325	4316
2	6650585	7182
2	7899705	4659
2	8684503	4961
2	9708463	4952
2	10427667	4936
2	11146840	4152
2	11827459	6988
2	13007063	4042
2	13609218	8139
2	14907714	4788
2	15680534	4818
2	16432752	4004
2	17123190	4108
2	17817151	6413
2	18787802	4077
2	19520145	4575
2	20241096	5786
2	21198946	6916
2	22531155	4861
2	23351914	4252
2	24063731	4587
2	24919889	4851
2	25995131	4134
2	26827570	3679
2	27715782	7603
2	29189693	4796
2	29921616	4456
2	30679945	4241
2	31291654	4821
2	32157687	4403
2	32945501	5057
2	33637475	5774
2	34297803	3135
2	34738281	3442
2	35219654	3961
2	35725192	4657
2	36355164	4737
2	37084392	4525
2	37738518	4362
2	38286460	4236
2	38975499	4131
2	39779317	6197
2	40611103	3605
2	41157605	5008
2	41820804	4354
2	42494147	4855
2	43226659	6960
2	44271156	4404
2	45009480	4179
2	45612215	4518
2	46257227	4026
2	46859057	4977
2	47570989	7447
2	48776567	7752
2	49879413	17115
2	52407967	3807
2	52910070	6770
2	53860210	4725
2	54680095	4961
2	55435672	6559
2	56386223	4717
2	57049386	3790
2	57544649	4124
2	58296598	3884
2	59063816	6155
2	60100250	4981
2	61052040	4169
2	61854193	4421
2	62662704	4831
2	63827893	4423
2	64616532	4682
2	65432687	4971
2	66236263	4618
2	67042016	4382
2	67684127	4855
2	68467308	4808
2	69249377	4993
2	70248710	4269
2	70933496	7658
2	72148088	4855
2	73298837	4649
2	74192295	4716
2	75199750	3498
2	75711039	5971
2	76595728	7635
2	77593369	3651
2	78127856	6395
2	79138477	9672
2	80648911	4857
2	81496377	3433
2	82005750	4618
2	82857434	4746
2	83657892	4422
2	84460095	4965
2	85391802	4692
2	86213844	4939
2	87380817	4975
2	88631871	4941
2	90005679	3638
2	92035050	4643
2	94857332	4974
2	96305565	4916
2	97739912	4880
2	98731176	3921
2	99490085	7283
2	100722932	4518
2	101522026	4218
2	102250305	4336
2	103019950	3157
2	103623880	4525
2	104415662	4982
2	105330579	4577
2	105962056	6415
2	106963724	3738
2	107556376	4706
2	108423935	4206
2	109124659	4906
2	110285906	3081
2	111168497	4696
2	112119368	4724
2	113086961	7171
2	114420352	7479
2	115845802	8209
2	117181612	6413
2	118186436	4680
2	118994710	4283
2	119700201	4560
2	120558159	6867
2	121796752	7484
2	123073531	5978
2	124025223	5305
2	124915337	4778
2	125765892	4677
2	126558212	4847
2	127250132	4391
2	128067457	3246
2	128581626	4267
2	129273898	4990
2	130129272	4133
2	131093510	4301
2	131836582	4625
2	132671629	4945
2	133596449	5191
2	134454671	4739
2	135531286	4793
2	136545592	7108
2	137677767	4892
2	138613217	4655
2	139379197	4966
2	140217289	13569
2	142137880	4247
2	142856048	7838
2	144579484	4791
2	145603473	4793
2	146589360	5606
2	147810827	4995
2	148787618	3421
2	149474198	4697
2	150301130	4353
2	151048824	3618
2	151734537	4872
2	152649884	6404
2	153762696	4297
2	154457488	5309
2	155330577	5258
2	156255000	4542
2	157211589	4301
2	158136204	4279
2	158753825	3348
2	159286849	4460
2	160062660	7025
2	161411767	4294
2	162318753	7284
2	163736062	4070
2	164621898	6763
2	165953893	3290
2	166494297	5243
2	167259803	3976
2	167941194	3160
2	168451656	3999
2	169115730	6296
2	170120148	4804
2	170861201	4633
2	171748470	3809
2	172424223	3685
2	173052943	4677
2	173811442	3933
2	174546385	4519
2	175454690	4720
2	176243043	3932
2	176930140	3596
2	177619016	4922
2	178516512	4728
2	179400925	9591
2	180939348	4659
2	181738765	4385
2	182523242	4395
2	183261096	9613
2	184939542	4622
2	185833340	4689
2	186766015	4125
2	187565810	5432
2	188595981	4685
2	189488042	4319
2	190371715	3847
2	191174885	3395
2	191820300	4571
2	192776949	4328
2	193730739	3778
2	194455192	3340
2	195026420	3788
2	195573020	3493
2	196176553	3711
2	196927846	3989
2	197786812	4704
2	198772406	4759
2	199851223	4942
2	200864794	4947
2	201927593	3994
2	202872035	4571
2	203961627	3038
2	204507722	5797
2	205620212	4181
2	206410959	4692
2	207237925	4987
2	208209034	4912
2	209074198	4330
2	209734168	4361
2	210679157	4278
2	211299239	8514
2	212538891	4485
2	213276202	8754
2	214684296	4987
2	215480298	4919
2	216372077	3710
2	216994129	4594
2	217756643	4912
2	218755466	6802
2	220049322	4420
2	220797943	4787
2	221641863	4648
2	222560998	4359
2	223248844	4494
2	224039369	5595
2	225042495	3798
2	225762162	4852
2	226658843	4312
2	227382045	4070
2	227924394	4685
2	228684630	3317
2	229271335	4349
2	230069049	4937
2	230837435	4794
2	231646323	4960
2	232487878	4626
2	233207953	4939
2	234019572	3381
2	234497103	5059
2	235178955	6106
2	236131850	3818
2	236754413	4368
2	237425326	4961
2	238099463	4616
2	238789766	4325
2	239402414	4980
2	240080412	4983
2	240698533	4576
2	241354077	5430
3	0	3035
3	409467	4463
3	1065925	4752
3	1596295	4698
3	2089261	8212
3	3126663	4072
3	3627346	6134
3	4467331	5173
3	5250305	9321
3	6365935	9886
3	7741583	9083
3	8963823	4432
3	9748068	3552
3	10321228	4695
3	11039297	4790
3	11846969	7378
3	13073167	4831
3	13746687	4169
3	14394807	4961
3	15252968	3504
3	15873899	4140
3	16531852	3727
3	17090644	12598
3	19535696	3700
3	20154454	9225
3	21406558	8338
3	22373371	4321
3	22991632	6787
3	24103288	3467
3	24681761	7451
3	25664989	6215
3	26710826	4802
3	27369510	4081
3	28028654	12146
3	30010441	4630
3	30694192	4774
3	31455944	4835
3	32238628	4617
3	32956399	4980
3	33869757	3855
3	34562927	4203
3	35256996	3245
3	35872248	4824
3	36637507	3845
3	37435547	4798
3	38329120	7617
3	39644755	4906
3	40468637	3361
3	41189286	5403
3	41962480	4316
3	42692594	4909
3	43734421	4710
3	44737133	4639
3	45549471	4885
3	46423641	4984
3	47560574	4804
3	48899043	6852
3	50672098	4958
3	51863474	4723
3	52897646	5958
3	54048843	9270
3	55505311	5434
3	56468413	4647
3	57292732	4654
3	58214747	4777
3	59119559	3003
3	59584495	12711
3	61251509	6986
3	62369380	4908
3	63125112	4691
3	63863953	3638
3	64511907	4993
3	65193549	5457
3	66038884	3808
3	66637462	4515
3	67306409	4087
3	67947763	7202
3	69123082	5478
3	69968387	4709
3	70808502	4922
3	71785256	4939
3	72550602	3686
3	73241946	4957
3	74005659	3063
3	74521190	7182
3	75785633	11210
3	77650014	4693
3	78525535	6434
3	79767865	4252
3	80442355	7614
3	81922911	4975
3	82808071	5769
3	83938286	5745
3	84893429	6766
3	86074479	4537
3	86817086	3155
